"city","lat","lng","country"
"Yakymivka","46.7000","35.1667","Ukraine"
"Dourdan","48.5289","2.0156","France"
"Szprotawa","51.5667","15.5000","Poland"
"Great Neck","40.8029","-73.7333","United States"
"Dois Riachos","-9.3925","-37.1006","Brazil"
"Kać","45.3000","19.9500","Serbia"
"Santa Mariana","-23.1499","-50.5200","Brazil"
"Barton upon Humber","53.6833","-0.4500","United Kingdom"
"Cologno al Serio","45.5833","9.7000","Italy"
"Zavyalovo","56.7922","53.3756","Russia"
"Shamunpet","17.9472","79.6014","India"
"Kaniyambādi","12.8118","79.1340","India"
"Doesburg","52.0167","6.1333","Netherlands"
"Mahīn","34.2417","37.0584","Syria"
"Lansdowne","39.9408","-75.2760","United States"
"Fairview Shores","28.6021","-81.3958","United States"
"Longtaixiang","34.5988","104.8963","China"
"Pēnagam","10.4522","76.0972","India"
"Columbia","38.4581","-90.2156","United States"
"General Carneiro","-26.4278","-51.3158","Brazil"
"Red Hook","42.0188","-73.8788","United States"
"La Calamine","50.7161","6.0142","Belgium"
"San Giustino","43.5500","12.1833","Italy"
"Marinette","45.0871","-87.6336","United States"
"Dalippur","25.4222","84.3933","India"
"Jayaque","13.6667","-89.4333","El Salvador"
"Hāthidāh Buzurg","25.3716","85.9857","India"
"Bangramanjēshvara","12.6833","75.0000","India"
"Susuman","62.7833","148.1667","Russia"
"Devanakavundanūr","11.5048","77.8383","India"
"Caluco","13.7167","-89.6500","El Salvador"
"Coshocton","40.2618","-81.8480","United States"
"San Carlos Centro","-31.7333","-61.1000","Argentina"
"Aba","32.9000","101.7000","China"
"Shankarpalli","17.4523","78.1310","India"
"La Trinitaria","16.1203","-92.0408","Mexico"
"Waterloo","38.3403","-90.1538","United States"
"Gaillard","46.1858","6.2083","France"
"Chhabila","26.2556","85.9933","India"
"Kadūr Sāhib","31.4239","75.0977","India"
"Zirə","40.3661","50.2920","Azerbaijan"
"Adendorf","53.2833","10.4500","Germany"
"Āwash","8.9944","40.1667","Ethiopia"
"Mandal","58.0333","7.4500","Norway"
"Pharāha","24.8522","85.5471","India"
"Souq Sebt Says","32.7773","-8.6433","Morocco"
"Nanpala","14.1478","-5.8642","Mali"
"Novoazovsk","47.1117","38.0825","Ukraine"
"Thanh Xuân","10.2308","106.3253","Vietnam"
"Moita Bonita","-10.5778","-37.3428","Brazil"
"Wangjiabian","38.2412","110.2353","China"
"Larbert","56.0229","-3.8260","United Kingdom"
"Lake Grove","40.8586","-73.1168","United States"
"Fagundes","-7.3550","-35.7750","Brazil"
"Rüthen","51.4933","8.4833","Germany"
"Brzeszcze","49.9819","19.1472","Poland"
"Danville","39.7584","-86.5019","United States"
"Barrington","42.1515","-88.1281","United States"
"Stiring-Wendel","49.2000","6.9300","France"
"Ballymoney","55.0710","-6.5080","United Kingdom"
"Kisara","17.5233","78.6677","India"
"Dumri","25.6243","84.1809","India"
"Mādhopur","26.3400","84.4500","India"
"De Pinte","51.0000","3.6500","Belgium"
"Belle Chasse","29.8558","-90.0045","United States"
"Herrsching am Ammersee","48.0000","11.1833","Germany"
"Mukāsi Pidāriyūr","11.2069","77.5922","India"
"Andacollo","-30.2303","-71.0858","Chile"
"Haigerloch","48.3647","8.8050","Germany"
"Ōno","41.8835","140.6438","Japan"
"Waynesboro","39.7524","-77.5822","United States"
"Puliyara","9.0041","77.1889","India"
"Jacinto","-16.1439","-40.2928","Brazil"
"Möhlin","47.5583","7.8458","Switzerland"
"Joquicingo","19.0556","-99.5467","Mexico"
"Grandview","46.2443","-119.9092","United States"
"Villamarchante","39.5689","-0.6206","Spain"
"São Sebastião de Lagoa de Roça","-7.0828","-35.8350","Brazil"
"La Esperanza","7.6392","-73.3358","Colombia"
"Feira","40.9254","-8.5428","Portugal"
"Union City","36.4267","-89.0474","United States"
"Gyangzê","28.9148","89.6045","China"
"Sankhavaram","17.2704","82.3445","India"
"Sakkamapatti","9.9250","77.6039","India"
"Konen Agrahār","12.9582","77.6619","India"
"Hikawadai","32.5825","130.6736","Japan"
"Yuasa","34.0333","135.1833","Japan"
"Lindome","57.5667","12.0833","Sweden"
"Saint-Martin-Boulogne","50.7267","1.6328","France"
"Merriam","39.0186","-94.6933","United States"
"Ilfracombe","51.2080","-4.1200","United Kingdom"
"Athy","52.9900","-6.9900","Ireland"
"Koch","24.9259","84.7724","India"
"Perali","15.8860","80.5470","India"
"Monument","39.0736","-104.8467","United States"
"Aperibé","-21.6208","-42.1028","Brazil"
"Riorges","46.0436","4.0414","France"
"Tezoatlán de Segura y Luna","17.6500","-97.8167","Mexico"
"Stollberg","50.7083","12.7783","Germany"
"Castelginest","43.6947","1.4336","France"
"Kenduadīh","23.7757","86.3761","India"
"Murgod","15.7800","75.1200","India"
"Lorch","48.7983","9.6883","Germany"
"Tonse West","13.3968","74.7069","India"
"Delvāda","20.7759","71.0465","India"
"Rezina","47.7492","28.9622","Moldova"
"Phanat Nikhom","13.4458","101.1844","Thailand"
"Anguera","-12.1508","-39.2458","Brazil"
"Donzdorf","48.6833","9.8167","Germany"
"Summerfield","36.1973","-79.8997","United States"
"Chatteris","52.4560","0.0550","United Kingdom"
"Fanlu","23.4494","120.6033","Taiwan"
"Iowa Colony","29.4407","-95.4206","United States"
"Holmen","43.9706","-91.2654","United States"
"São Félix","-12.6050","-38.9719","Brazil"
"Tekkumbāgam","10.1190","76.4180","India"
"Bertinoro","44.1500","12.1333","Italy"
"Chulym","55.1167","80.9667","Russia"
"Milicz","51.5333","17.2833","Poland"
"Botuporã","-13.3819","-42.5228","Brazil"
"Amha","26.0518","86.6906","India"
"Greentree","39.8989","-74.9613","United States"
"Qal‘at an Nakhl","29.9107","33.7492","Egypt"
"Kongupatti","11.8593","78.0217","India"
"Ichikawa","34.9833","134.7667","Japan"
"Tirumayam","10.2449","78.7464","India"
"Shiloh","39.9732","-76.7920","United States"
"Guthrie","35.8424","-97.4366","United States"
"Burlington","42.6744","-88.2721","United States"
"Rolla","13.8331","77.1000","India"
"Balingoan","9.0000","124.8500","Philippines"
"Dugulubgey","43.6500","43.5500","Russia"
"Sierra Madre","34.1687","-118.0504","United States"
"Corinda","-27.4858","153.1011","Australia"
"Carmo da Mata","-20.5578","-44.8708","Brazil"
"Brumunddal","60.8833","10.9333","Norway"
"Heartland","32.6748","-96.4515","United States"
"Weyburn","49.6611","-103.8525","Canada"
"Hasbergen","52.2167","7.9167","Germany"
"El Hamel","35.1333","4.0833","Algeria"
"Tavistock","50.5450","-4.1500","United Kingdom"
"Allāhdurg","17.9667","77.9167","India"
"Ekuvukeni","-28.4660","30.1570","South Africa"
"Sant Joan de Vilatorrada","41.7500","1.8000","Spain"
"Nedelišće","46.3800","16.3900","Croatia"
"Likhoslavl","57.1333","35.4833","Russia"
"Celina","40.5550","-84.5626","United States"
"Itatuba","-7.3750","-35.6283","Brazil"
"Bir Ghbalou","36.2642","3.5836","Algeria"
"Sannieshof","-26.5333","25.8000","South Africa"
"Mawu","34.4310","104.9187","China"
"Easttown","40.0281","-75.4403","United States"
"Mangalam","12.3298","79.1790","India"
"Lokhvytsya","50.3598","33.2723","Ukraine"
"Antanandava","-17.4536","48.6707","Madagascar"
"Kiwoko","0.8442","32.3614","Uganda"
"La Palma","5.3606","-74.3897","Colombia"
"Piedmont","37.8225","-122.2301","United States"
"Burkburnett","34.0746","-98.5672","United States"
"Sarauni Kalān","25.7579","86.9392","India"
"Cherry Creek","39.6094","-104.8645","United States"
"Franklin Lakes","41.0086","-74.2083","United States"
"Xinyaoshang","26.8350","106.8403","China"
"Vijes","3.7000","-76.4500","Colombia"
"Schönaich","48.6569","9.0628","Germany"
"La Londe-les-Maures","43.1381","6.2344","France"
"Pompton Lakes","41.0024","-74.2859","United States"
"Regen","48.9667","13.1333","Germany"
"Solymár","47.5910","18.9290","Hungary"
"Sun Village","34.5596","-117.9558","United States"
"Damme","51.2500","3.2667","Belgium"
"Burgkirchen an der Alz","48.1667","12.7167","Germany"
"Wālūr","19.4872","76.5561","India"
"Patu","-6.1100","-37.6369","Brazil"
"Dolhasca","47.4303","26.6094","Romania"
"Gernsheim","49.7500","8.4833","Germany"
"Chinna Annalūru","14.8913","79.6761","India"
"Maromme","49.4825","1.0428","France"
"Siyāna","25.1170","72.6600","India"
"Saucillo","28.0333","-105.2833","Mexico"
"Neuhof","50.4333","9.6167","Germany"
"Älmhult","56.5500","14.1333","Sweden"
"Chauki","25.4573","86.4018","India"
"Beachwood","39.9286","-74.2022","United States"
"Chatham","40.7274","-74.4289","United States"
"La Tuque","48.0652","-74.0528","Canada"
"Norwich","42.9833","-80.6000","Canada"
"Cerro Corá","-6.0458","-36.3458","Brazil"
"Zhamog","29.8595","95.7681","China"
"Pingcha","26.3490","109.3791","China"
"Chaukē","30.1844","75.3364","India"
"Mahād","36.6478","43.4075","Iraq"
"Al ‘Amādīyah","37.0919","43.4870","Iraq"
"Santa Flavia","38.0833","13.5333","Italy"
"Abasingammedda","7.3147","80.6660","Sri Lanka"
"Morafeno","-19.0911","47.0972","Madagascar"
"Ambotaka","-21.7520","48.0513","Madagascar"
"Kalafotsy","-22.2912","47.3149","Madagascar"
"Antsoha","-15.8093","48.8245","Madagascar"
"Maroambihy","-14.5036","49.8593","Madagascar"
"Voloina","-15.5680","49.6059","Madagascar"
"Ambatomasina","-18.7167","47.4500","Madagascar"
"Ambodiampana","-16.8213","49.5617","Madagascar"
"Antsakanalabe","-15.4019","48.2846","Madagascar"
"Antsahabe","-14.8070","48.3812","Madagascar"
"Antakotako","-15.3310","49.8014","Madagascar"
"Tsararano","-16.1790","46.6763","Madagascar"
"Mahazony","-21.9942","47.0146","Madagascar"
"Fotsialanana","-16.9218","49.4823","Madagascar"
"Ambinanindovoka","-21.9167","47.1000","Madagascar"
"Ranomafana","-24.5730","46.9643","Madagascar"
"Ankavandra","-18.7717","45.2935","Madagascar"
"Manambolosy","-16.0435","49.6728","Madagascar"
"Marotandrano","-16.1795","48.8395","Madagascar"
"Ambohidranandriana","-19.8983","47.1590","Madagascar"
"Tsinjomitondraka","-15.6591","47.1205","Madagascar"
"Amporoforo","-22.4884","47.7925","Madagascar"
"Ambodimangavolo","-17.5255","48.9641","Madagascar"
"Analamitsivalana","-20.3160","44.6899","Madagascar"
"Bevata","-23.2833","47.2833","Madagascar"
"Antsambahara","-14.5041","49.9559","Madagascar"
"Androndrona Anava","-15.7632","49.1979","Madagascar"
"Sampona","-25.1494","46.3086","Madagascar"
"Marolinta","-25.1109","44.6286","Madagascar"
"Andranomeva","-15.7987","47.7667","Madagascar"
"Miandrarivo","-18.9429","45.9852","Madagascar"
"Ambodimanary","-15.2334","48.0037","Madagascar"
"Maroamalona","-15.3690","48.6747","Madagascar"
"Marovantaza","-15.3831","47.6534","Madagascar"
"Antanandava","-15.8639","48.8282","Madagascar"
"Efatsy-Anandroza","-23.1146","47.6073","Madagascar"
"Manandroy","-21.1333","47.2620","Madagascar"
"Tranomaro","-24.5999","46.4746","Madagascar"
"Vinaninkarena","-19.9534","47.0428","Madagascar"
"Soaserana","-21.1035","44.2226","Madagascar"
"Soamanova","-23.2833","47.6000","Madagascar"
"Loikaw","19.6742","97.2092","Burma"
"Side","36.7667","31.3889","Turkey"
"Puerto Píritu","10.0667","-65.0500","Venezuela"
"Itiruçu","-13.5319","-40.1500","Brazil"
"Gottmadingen","47.7356","8.7767","Germany"
"Hadim","36.9883","32.4569","Turkey"
"North Bellport","40.7868","-72.9457","United States"
"Edlapādu","16.1007","80.1339","India"
"Bāgnān","22.4700","87.9700","India"
"Jagannāthpur","25.6573","87.5886","India"
"Brandon","43.5928","-96.5799","United States"
"Bolivar","37.6059","-93.4175","United States"
"Elgin","30.3526","-97.3883","United States"
"Srīpur","25.5861","86.0803","India"
"Patori","25.9665","86.5471","India"
"Vengapalli","11.6333","76.0167","India"
"Wildau","52.3167","13.6333","Germany"
"Llandybie","51.8200","-4.0010","United Kingdom"
"Farkhâna","35.2833","-3.0167","Morocco"
"Matino","40.0333","18.1333","Italy"
"Upanema","-5.6419","-37.2578","Brazil"
"Dhilwān Kalān","30.5718","74.8655","India"
"Meaford","44.5800","-80.7300","Canada"
"Meliana","39.5272","-0.3492","Spain"
"Ross on Wye","51.9140","-2.5870","United Kingdom"
"Guspini","39.5400","8.6267","Italy"
"Komorniki","52.3361","16.8069","Poland"
"Arkadak","51.9333","43.5000","Russia"
"Ribeirão Bonito","-22.0669","-48.1758","Brazil"
"Brandywine","38.6963","-76.8846","United States"
"Ma’ai","34.5937","102.4814","China"
"Glückstadt","53.7917","9.4219","Germany"
"Bardipuram","18.6431","78.1584","India"
"Mānsinghpur Bijrauli","25.7552","85.5099","India"
"Pinhalzinho","-22.7800","-46.5700","Brazil"
"Myjava","48.7492","17.5644","Slovakia"
"Byelaazyorsk","52.4500","25.1667","Belarus"
"Sabalito","8.8828","-82.8314","Costa Rica"
"Gengenbach","48.4000","8.0167","Germany"
"Wambrechies","50.6861","3.0494","France"
"Dayr ‘Aţīyah","34.0954","36.7679","Syria"
"Huntertown","41.2185","-85.1705","United States"
"Altensteig","48.5864","8.6047","Germany"
"Nagar Nahusa","25.3959","85.3431","India"
"Springdale","39.2909","-84.4760","United States"
"Santa Cruz Balanyá","14.6833","-90.9167","Guatemala"
"Honwāda","16.8111","77.9199","India"
"Paraúna","-16.9478","-50.4486","Brazil"
"Duas Barras","-22.0508","-42.5219","Brazil"
"Belousovo","55.0833","36.6667","Russia"
"Santa Croce Camerina","36.8272","14.5239","Italy"
"Pingtouchuanxiang","35.8763","105.3241","China"
"Northallerton","54.3378","-1.4285","United Kingdom"
"Sendurai","11.2530","79.1720","India"
"Paura Madan Singh","25.7917","85.2333","India"
"Fao Rai","18.0179","103.3039","Thailand"
"Cudworth","53.5784","-1.4149","United Kingdom"
"Singoli","24.9667","75.3000","India"
"Warden","-27.8539","28.9667","South Africa"
"Malente","54.1667","10.5500","Germany"
"Junín","-11.1500","-75.9833","Peru"
"Chicureo Abajo","-33.2833","-70.6333","Chile"
"Oakham","52.6705","-0.7333","United Kingdom"
"Yelpur","18.7651","78.3953","India"
"Sesto Calende","45.7333","8.6333","Italy"
"Adjala-Tosorontio","44.1333","-79.9333","Canada"
"Əhmədli","40.3839","49.9475","Azerbaijan"
"Piraí do Norte","-13.7619","-39.3789","Brazil"
"Xintianfeng","24.5581","115.4647","China"
"Koronowo","53.3167","17.9333","Poland"
"Halfway","39.6162","-77.7703","United States"
"Lehman","41.1518","-74.9924","United States"
"Magnolia","33.2775","-93.2261","United States"
"Manaíra","-7.7061","-38.1544","Brazil"
"Victoria","44.8634","-93.6585","United States"
"Punjai Turaiyāmpālaiyam","11.5142","77.4234","India"
"Rekovac","43.8667","21.1333","Serbia"
"Cáchira","7.7500","-73.1667","Colombia"
"Bīrpur","26.5767","86.0379","India"
"Mallagunta","12.6343","78.5194","India"
"Tākha","26.8200","79.3000","India"
"Satoshō","34.5139","133.5569","Japan"
"Aş Şabbūrah","33.5149","36.1250","Syria"
"Cabanillas del Campo","40.6383","-3.2353","Spain"
"Bāwāli","22.4041","88.1852","India"
"Tixkokob","21.0022","-89.3936","Mexico"
"Acanceh","20.8133","-89.4524","Mexico"
"Quartz Hill","34.6527","-118.2163","United States"
"Champua","22.0667","85.6658","India"
"Lovejoy","33.4426","-84.3177","United States"
"Guiratinga","-16.3489","-53.7578","Brazil"
"Le Taillan-Médoc","44.9053","-0.6686","France"
"Bhangha","25.5780","87.2782","India"
"Campagnano di Roma","42.1333","12.3833","Italy"
"Grand Haven","43.0553","-86.2201","United States"
"Sarafand","33.4517","35.2908","Lebanon"
"Ongwediva","-17.7833","15.7667","Namibia"
"Mêdog","29.4833","95.5000","China"
"Três Cachoeiras","-29.4558","-49.9239","Brazil"
"Rāmabhadrapuram","18.5000","83.2833","India"
"Clayton","37.9404","-121.9301","United States"
"Terryville","40.9093","-73.0486","United States"
"Vengūr","10.1413","76.5495","India"
"Masakkavundanchettipālaiyam","11.1473","77.0756","India"
"Peschiera del Garda","45.4386","10.6886","Italy"
"Álamos","27.0275","-108.9400","Mexico"
"Mēmunda","11.6006","75.6339","India"
"Volda","62.1500","6.1000","Norway"
"Quimilí","-27.6333","-62.4167","Argentina"
"Dek’emhāre","15.0667","39.0333","Eritrea"
"Boekel","51.6011","5.6742","Netherlands"
"Szydłowiec","51.2333","20.8500","Poland"
"Rogoźno","52.7492","16.9997","Poland"
"Matias Olímpio","-3.7158","-42.5556","Brazil"
"Sultanhanı","38.2500","33.5500","Turkey"
"Tarrá","8.0475","-73.0836","Colombia"
"El Tarra","8.5756","-73.0944","Colombia"
"Port Salerno","27.1461","-80.1894","United States"
"Punitaqui","-30.9000","-71.2667","Chile"
"Thouaré-sur-Loire","47.2683","-1.4394","France"
"Nacajuca","18.1692","-93.0197","Mexico"
"Lyndon","38.2645","-85.5891","United States"
"Highgate","51.5716","-0.1448","United Kingdom"
"Keles","39.9136","29.2294","Turkey"
"Herxheim","49.1469","8.2200","Germany"
"Great Wyrley","52.6593","-2.0102","United Kingdom"
"Tirupporūr","12.7259","80.1895","India"
"Iioka","35.7000","140.7167","Japan"
"Cunha Porã","-26.8939","-53.1678","Brazil"
"Issoudun","46.9608","1.9944","France"
"Tortolì","39.9333","9.6500","Italy"
"Tamezmout","30.8075","-6.1142","Morocco"
"Longford","53.7270","-7.7998","Ireland"
"Mainvilliers","48.4539","1.4628","France"
"Bishunpur Hakīmābād","25.8453","85.8432","India"
"Palsud","21.8262","74.9691","India"
"Red Bank","33.9309","-81.2322","United States"
"Borsbeek","51.1932","4.4879","Belgium"
"Devgeri","14.8512","75.3705","India"
"Satai","24.7220","79.6310","India"
"Rosario","12.5200","124.4200","Philippines"
"Ibiraci","-20.4619","-47.1219","Brazil"
"Ūttukkuli","11.1689","77.4543","India"
"Mahmūda","25.0531","85.2662","India"
"Al Ghayz̧ah","16.2106","52.1711","Yemen"
"Völkermarkt","46.6667","14.6333","Austria"
"Nao Kothi","25.5196","86.1954","India"
"Cepagatti","42.3658","14.0767","Italy"
"Alberique","39.1167","-0.5211","Spain"
"Vadamugam Vellodu","11.2366","77.6617","India"
"Pottireddippatti","11.1659","78.2708","India"
"Kamianka","49.0333","32.1000","Ukraine"
"Nallamada","14.2164","77.9944","India"
"Ruisui","23.4333","121.5000","Taiwan"
"Cassá de la Selva","41.8892","2.8772","Spain"
"Cacaopera","13.7667","-88.0833","El Salvador"
"Ebreichsdorf","47.9667","16.4000","Austria"
"Ḩaşşeh","32.7067","51.7556","Iran"
"Little Ferry","40.8464","-74.0388","United States"
"Hamilton Township","44.0540","-78.2164","Canada"
"Kalavapūdi","16.4623","81.3887","India"
"Rialma","-15.3150","-49.5844","Brazil"
"Lichtenau","51.6000","8.8833","Germany"
"Rokytne","49.6667","30.4833","Ukraine"
"Malvern","34.3734","-92.8205","United States"
"Itamarati","-6.4250","-68.2528","Brazil"
"Pedappai","12.8854","80.0220","India"
"Nādendla","16.1750","80.1861","India"
"Mena","51.5167","32.2167","Ukraine"
"Semuto","0.6200","32.3278","Uganda"
"Texcatepec","20.5833","-98.3667","Mexico"
"Vimmerby","57.6667","15.8500","Sweden"
"Cantagalo","-25.3739","-52.1258","Brazil"
"Alavus","62.5917","23.6167","Finland"
"Trets","43.4475","5.6836","France"
"Kabīrpur","26.2661","84.2050","India"
"Garmeh","36.9864","56.2881","Iran"
"Mazzarino","37.3000","14.2000","Italy"
"Sângeorz-Băi","47.3700","24.6800","Romania"
"Kaniyūr","11.0930","77.1560","India"
"Attard","35.8928","14.4383","Malta"
"Malden","51.7808","5.8544","Netherlands"
"Schkopau","51.3833","11.9667","Germany"
"Chāoke","30.1847","75.3362","India"
"Oued Amlil","34.2000","-4.2833","Morocco"
"Ørsta","62.2000","6.1500","Norway"
"Ingelmunster","50.9167","3.2500","Belgium"
"Swarna","15.8542","80.2858","India"
"São Pedro da Água Branca","-5.0850","-48.4289","Brazil"
"Karakthal","23.2001","71.7271","India"
"Stratford","46.2167","-63.0893","Canada"
"Minamiise","34.3500","136.7000","Japan"
"Abertillery","51.7300","-3.1300","United Kingdom"
"Sisia","25.4539","87.4549","India"
"Hakone","35.1894","139.0247","Japan"
"Langenzenn","49.4944","10.7947","Germany"
"Sankhavaram","15.0497","78.9836","India"
"Chinnatadāgam","11.0816","76.8674","India"
"Bariārpur Kāndh","25.9391","85.4674","India"
"Selsey","50.7350","-0.7898","United Kingdom"
